symbol,r2,sum,sq_sum,res,cnt
300366.SZ,-0.00203176,49267.7,5.89136e+07,5.89456e+07,27740
300379.SZ,0.126813,116.624,10498.5,9166.43,15851
300760.SZ,0.184241,130.953,15512.2,12653.6,22094
002138.SZ,0.120483,-29.7802,21050.3,18514,29507
000539.SZ,0.248671,-299.982,2172.56,1612.4,3395
300506.SZ,0.088099,433.996,6289.56,5713.09,7679
002946.SZ,0.11019,-204.945,22921.5,20393.3,14903
002635.SZ,0.208494,-54.8791,10606.2,8394.73,18617
300097.SZ,0.442881,2280.5,26743.3,14692.8,14038
300144.SZ,-0.00513893,278830,7.39642e+08,7.40452e+08,26130
002055.SZ,0.171303,-630.054,9344.1,7716.31,12132
000563.SZ,0.25853,-1302.91,16795.6,12377.4,16562
002273.SZ,0.123606,126.961,7280.36,6379.82,22012
002526.SZ,0.237848,812.832,14419.1,10946.6,11731
000990.SZ,0.215796,-387.927,22041.3,17277.4,15918
002060.SZ,0.161427,-134.679,3515.87,2945.74,5902
002743.SZ,0.10389,1885.63,17670.3,15487.5,9182
300689.SZ,0.1138,60.7265,2148.86,1903.63,4715
300810.SZ,0.105154,-558.56,11088.2,9892.61,9416
002048.SZ,0.112564,644.028,9135.3,8089.18,20660
002761.SZ,-0.155269,117.939,2667.24,3078.57,5740
300160.SZ,0.0170237,-817.819,6268.26,6100.5,10768
300781.SZ,0.159051,-116.705,2572.05,2161.15,6310
300164.SZ,0.138665,83.286,3358.2,2891.34,5017
300521.SZ,0.126405,180.364,8182.15,7144.41,8180
000793.SZ,0.242299,-124.491,7851.46,5947.96,10643
300467.SZ,0.116999,229.721,6335.24,5588.07,7837
002248.SZ,0.0148598,378.687,9399.62,9237.55,6309
002545.SZ,0.0927522,-66.9473,8470.55,7684.44,9120
002031.SZ,0.284552,-102.367,11153,7978.54,9050
002028.SZ,0.146345,1967.65,28515.2,24233.7,30476
002989.SZ,0.197232,398.366,12723.1,10199.1,8726
002780.SZ,0.158755,414.205,14310.2,12020.6,8109
002628.SZ,-0.391428,123.154,2025.91,2815.83,6851
000686.SZ,0.212176,229.422,10362.6,8161.71,19113
002987.SZ,0.02141,-107.623,6632.36,6489.35,11266
002280.SZ,0.0697413,472.155,19214.3,17853.3,9906
300662.SZ,0.227871,219.669,17267.9,13329.1,9407
000933.SZ,0.187109,-840.298,24049.2,19514.7,16522
002690.SZ,0.253427,221.833,16829.1,12561.3,12788
000677.SZ,0.249769,-165.877,6368.08,4774.15,6103
300351.SZ,0.140366,10.9332,6817.2,5860.27,5679
300292.SZ,-0.0408329,90.5348,3819.31,3974.54,11854
002809.SZ,0.0733426,-686.237,16974.8,15681.5,9031
300245.SZ,0.118031,-449.759,5466.86,4797.37,7362
002279.SZ,0.122,177.336,5195.47,4559.01,10575
000829.SZ,0.124591,763.538,9446.68,8231.27,13274
300102.SZ,0.202679,676.896,20884.3,16623.7,13118
002800.SZ,0.0489334,42.0282,3142.32,2988.08,3538
000785.SZ,0.0632412,129.371,14105.5,13212.3,13279
300303.SZ,0.237141,-655.553,16711.9,12731.2,18603
002537.SZ,0.136138,80.9666,13234.5,11432.3,12592
002064.SZ,0.237711,1790.1,31292.7,23726.5,19148
002826.SZ,-0.030768,237.575,6777.94,6979.84,8747
000426.SZ,0.125718,-411.394,22311.8,19497.4,15749
002232.SZ,0.155769,1267.47,33451,28170.9,19498
300578.SZ,0.108803,-240.277,11281.4,10050.1,13326
002597.SZ,0.112675,234.603,12026.9,10667.8,12152
300459.SZ,0.246833,-924.703,28138,21156.4,17792
000860.SZ,0.116181,94.9365,9290.29,8210.6,23328
300624.SZ,0.131207,-43.7081,4441.96,3859.02,13676
002658.SZ,0.11772,828.785,14877.9,13032.4,6447
300045.SZ,0.115585,-314.595,13231.3,11697.6,20101
300598.SZ,0.10671,-203.063,20780.4,18561.1,19641
000825.SZ,0.257162,125.377,8967.76,6660.53,10927
002152.SZ,0.0834817,561.335,12902.1,11812.8,23570
300632.SZ,0.095927,-157.798,1877.7,1694.31,6889
002277.SZ,0.231556,-45.0815,7412.43,5695.88,10429
002480.SZ,0.170249,-444.748,7813.64,6466.85,9935
002859.SZ,0.254086,-494.366,7901.02,5879.56,13095
300184.SZ,0.209837,-353.523,6793.91,5360.48,12624
000681.SZ,0.239105,-713.892,6481.34,4904.39,14243
300803.SZ,0.0684279,-184.233,3661.1,3407.9,11804
300020.SZ,0.256461,-301.008,7314.05,5432.82,12323
002321.SZ,0.10179,944.838,66963.3,60106.4,19678
300350.SZ,0.256737,-328.501,8619.22,6394.19,6595
300087.SZ,0.0908459,-314.088,58909.2,53552.7,18451
300385.SZ,0.175597,-304.864,3189.57,2611.13,4174
000600.SZ,0.247715,-443.343,5149.79,3858.74,9625
002481.SZ,0.0789588,-40.1476,10805.8,9952.53,18069
300365.SZ,0.130005,-583.511,4679.55,4037.79,8869
300782.SZ,0.110413,-53.4749,9113.9,8107.48,19620
002378.SZ,0.0343408,159.303,8200.69,7916.29,8826
002978.SZ,0.0552898,-192.49,2499.85,2357.26,8004
000823.SZ,0.198558,-226.968,6148.96,4925.18,14459
300290.SZ,0.17474,580.571,7746.37,6357.49,7886
300334.SZ,0.216805,1112.43,10671.4,8240.6,8268
000711.SZ,0.115703,80.132,4381.37,3873.42,5618
300080.SZ,0.198054,-74.0837,6405.37,5136.15,7322
002010.SZ,0.303106,12.7662,4707.64,3280.72,8576
300796.SZ,0.105532,-124.756,1393.29,1242.84,4086
000026.SZ,0.199364,1460.88,84225,67350.9,20664
002227.SZ,0.0387853,23.8069,1800.98,1730.99,4042
000020.SZ,0.10897,-205.872,10220.1,9100.95,6919
002035.SZ,0.239427,1069.31,25729.6,19528,21075
300449.SZ,0.0724014,1452.81,35233.7,32528.3,12677
001696.SZ,0.210424,502.252,34822.6,27486,21934
000488.SZ,0.171695,-670.304,10223.1,8447.82,18591
002615.SZ,0.0352774,510.377,119411,115183,16092
300014.SZ,0.128967,-459.688,19567.5,17040.3,51003
300259.SZ,0.114,-430.997,4997.31,4409.4,9035
000545.SZ,0.12953,397.393,9391.05,8152.65,6254
000778.SZ,0.278508,-229.93,4834.52,3484.56,10870
002621.SZ,0.0242767,439.015,19160.2,18676.3,10033
300501.SZ,0.000404739,-3117.92,6.33398e+06,6.33057e+06,11393
300371.SZ,0.229112,-122.93,9535.12,7348.86,7033
300289.SZ,0.214892,-354.107,5766.74,4512.86,6718
300005.SZ,0.148786,732.797,7228.54,6083.17,6543
002150.SZ,0.0865755,-57.8962,4113.05,3756.45,5939
000905.SZ,0.0522944,303.551,3469.84,3274.16,6138
000758.SZ,0.193034,37.7199,19162.2,15463.2,18095
002829.SZ,-0.00163243,30307.6,4.77931e+07,4.78152e+07,16442
300062.SZ,0.190482,-332.38,6212.2,5015.35,6604
300675.SZ,0.103397,-292.126,11628.6,10416.5,7796
300775.SZ,0.125192,606.71,18505.9,16168.8,15875
300216.SZ,-nan,0,0,0,5934
300322.SZ,0.120846,85.2135,3984.52,3502.27,8597
000617.SZ,-0.0941241,-167.988,4239.75,4633.85,6221
002596.SZ,0.0780337,325.144,9358.8,8621.33,13597
001914.SZ,0.208801,580.745,19812.4,15657.7,14953
002771.SZ,0.0822572,26.2577,8067.57,7403.88,9118
300701.SZ,0.338796,-157.494,8332.98,5508.19,10179
300748.SZ,0.11465,-2078.45,81664.7,72220.4,46980
000818.SZ,0.145693,1298.57,48344.1,41256.3,32442
000666.SZ,0.169267,-311.546,2902.27,2400.9,7974
002305.SZ,0.0978095,-69.9556,7487.59,6754.64,7483
300603.SZ,0.0399631,-295.437,4998.57,4790.59,10200
000717.SZ,0.310009,-799.913,10924.3,7505,13501
300541.SZ,0.18055,383.898,11907.1,9746.05,10730
300525.SZ,0.22194,605.948,17571.7,13650.9,13637
000915.SZ,0.183991,-933.911,8069.38,6520.49,11086
002366.SZ,0.028182,-137.214,11161.4,10845,9649
000609.SZ,0.0753694,462.73,10796.7,9965.28,11191
000529.SZ,0.314683,-208.248,6845.74,4688.08,8663
002503.SZ,-0.108333,-164.164,7899.97,8754.03,16946
002240.SZ,0.139826,-669.02,17697.3,15195,13857
300516.SZ,0.149609,-286.994,14772.7,12555.9,10587
002112.SZ,0.182795,-342.004,7926.75,6464.52,7210
000518.SZ,0.0273193,-882.099,18242.6,17713,24236
300235.SZ,0.0585511,-105.136,2347.82,2208.85,6902
002194.SZ,0.0836658,-8.08233,3150.22,2886.65,13964
002275.SZ,0.205953,-40.2112,2470.97,1961.84,5572
300329.SZ,0.211877,128.03,4611.35,3631.33,4331
300510.SZ,0.199863,331.284,6860.81,5479.29,8521
002337.SZ,-0.262252,59.5954,2302.2,2904.81,3907
002840.SZ,0.170987,-12.2639,7239.69,6001.79,9669
002602.SZ,0.21803,1508.57,30213.2,23575.4,35303
000852.SZ,0.171967,-117.464,3410.89,2821.88,4661
002168.SZ,0.0320418,33.5766,2994.09,2898.02,8002
000099.SZ,0.13971,-634.331,11108.7,9525.23,11003
002895.SZ,0.120443,-28.2129,11772.7,10354.7,10288
300043.SZ,0.350758,-68.3448,11370.2,7381.71,9423
002258.SZ,0.238755,250.376,41628.5,31687,19627
300232.SZ,0.093682,-1750.49,6462.39,5641.2,12870
002410.SZ,0.159622,-1428.3,34199.7,28681.1,28797
002493.SZ,0.222349,1581.23,80101.8,62224.7,29207
300636.SZ,0.289025,340.193,15449,10975.1,9477
300841.SZ,-0.00265267,38092.6,4.82699e+07,4.82979e+07,14536
300120.SZ,0.164106,2461.48,87828.4,73111.9,16701
300808.SZ,0.0413909,-56.1141,921.718,882.846,4188
000157.SZ,0.188005,313.273,15895.9,12904.3,25534
002457.SZ,0.149069,-842.902,8059.05,6817.12,14899
002030.SZ,0.111447,-3442.56,109346,97016.3,73489
300181.SZ,0.0722203,168.598,3596.13,3333.07,7889
300077.SZ,0.132483,840.076,15110.4,13076.1,18879
002034.SZ,0.222227,975.751,40974.3,31789,9294
002274.SZ,0.05784,102.338,6665.79,6279.24,9813
002588.SZ,0.172298,-3966.52,138816,114456,29478
002134.SZ,0.130848,-333.497,5075.13,4399.53,8384
300250.SZ,0.191442,1.75083,4802.47,3883.08,7050
300533.SZ,0.199511,-55.8675,2361.78,1890.2,6607
000016.SZ,0.102316,-514.057,11823.6,10600,17085
002201.SZ,0.102825,1832.14,55988.8,50097.3,22407
002793.SZ,0.206153,1414.12,41606.6,32938.1,17417
002148.SZ,0.340627,-121.624,11402.9,7517.59,8461
002017.SZ,0.104801,384.028,11077.5,9907.27,14148
002847.SZ,0.213177,518.477,69556.7,54716.7,17483
300139.SZ,0.0798004,966.492,16858.4,15456.9,15298
300476.SZ,0.249532,-457.385,14402,10798.1,15522
000701.SZ,0.133499,-29.8599,58279.1,50498.8,14268
002598.SZ,0.0639867,24.6627,2010.45,1881.63,3200
002069.SZ,0.091222,1819.86,31059.2,28074,19803
300163.SZ,0.0874685,-2817.6,28421.7,25149,9208
002932.SZ,0.186009,360.782,18001.5,14644.4,12350
000615.SZ,0.166486,-337.76,6388.66,5310.07,6350
000636.SZ,0.11707,357.783,20363.4,17976,32454
002235.SZ,0.130885,-782.466,16082.2,13940.3,14365
002514.SZ,0.103643,-17.3654,45306.3,40610.6,12432
002515.SZ,0.179783,-1536.99,15460.3,12590,21338
300715.SZ,0.172026,-1486.03,69962.1,57807.4,15308
002876.SZ,0.155078,98.0157,2102.13,1775.14,8147
002103.SZ,0.0221459,-192.87,9404.79,9193.39,11637
002735.SZ,0.19442,-64.5211,22181.6,17868.6,7619
002230.SZ,0.103025,-22.8637,5860.56,5256.76,28703
002218.SZ,-0.00537314,-355.09,7096.54,7123.28,11133
000554.SZ,0.2102,1389.18,13863.9,10773.9,8669
300755.SZ,0.124092,-731.02,5308.97,4599.21,9185
300287.SZ,0.122502,10.8999,6311.27,5538.12,12025
002174.SZ,0.181553,594.417,10648.8,8702.9,23048
300529.SZ,0.205105,-1427.24,19541.2,15460.1,22151
000985.SZ,0.250311,424.796,7333.07,5463.8,4012
000856.SZ,-0.0423936,38.3148,25416.6,26494,12829
000691.SZ,0.101354,-144.702,6844.11,6147.7,6872
300460.SZ,0.138844,454.252,15763.8,13562.8,14401
002768.SZ,0.117655,73.6958,9642.24,8507.41,13099
002564.SZ,0.119899,1276.39,53620.8,47098.5,15393
002238.SZ,0.145979,-63.8903,8362.91,7141.62,7344
002189.SZ,0.199837,-953.034,22933.9,18310.2,17878
002928.SZ,0.108339,537.25,28199.9,25131.9,20057
000421.SZ,0.0293095,-26.8513,12506.9,12140.3,14747
002094.SZ,0.16847,647.049,36125.1,30013.7,13689
300223.SZ,0.0870837,-156.457,4531.15,4135,14352
002368.SZ,0.0909654,-325.441,5324.41,4833.49,14613
300456.SZ,0.193322,-167.117,8075.74,6512.74,12686
300425.SZ,0.158892,0.863969,13061.6,10986.2,9714
300489.SZ,0.000210099,9094.26,5.94018e+07,5.93797e+07,8571
000902.SZ,0.235806,-144.636,15520.8,11859.9,15402
002786.SZ,-0.00174769,6147.79,9.51782e+07,9.53418e+07,14124
002549.SZ,0.237184,75.7119,6831.55,5210.53,6311
300458.SZ,0.17826,226.475,6563.37,5390.25,13441
000977.SZ,0.156681,-1113.52,18374.2,15473,47015
002632.SZ,0.0468223,41.8251,1945.15,1853.76,5243
000301.SZ,0.126333,-41.3877,4050.21,3538.27,5596
300550.SZ,0.16502,120.05,11037.1,9213.78,6030
300201.SZ,0.084817,-2778.44,45202.5,40969.1,17685
002125.SZ,0.10269,-191.516,5913.02,5302.39,9626
300076.SZ,0.249486,-77.927,6202.64,4654.48,6665
002389.SZ,0.115379,868.057,58678.7,51888.4,33338
002225.SZ,0.102195,-281.07,5629.31,5043.42,6692
002973.SZ,0.0408829,226.983,3162.64,3026.66,7404
002329.SZ,0.0165444,-176.303,2932.4,2879.95,7776
002244.SZ,0.303309,557.492,14178.6,9861.52,13065
002105.SZ,0.200511,-1623.76,48737.6,38851.9,18616
002740.SZ,0.0313856,6174.15,130981,125622,29569
300382.SZ,0.278452,432.831,24951.3,17992.8,12617
002407.SZ,0.152136,-593.085,6169.93,5210.32,14246
002653.SZ,0.245493,37.3062,10230,7718.48,11084
300466.SZ,0.132305,-47.6366,10807.3,9377.24,8647
002415.SZ,0.117236,-834.645,35305,31156.2,62259
002558.SZ,0.170914,1247.24,11810,9700.42,14163
002292.SZ,0.22231,-2094.94,36176.9,27951.5,18660
300611.SZ,0.157429,-150.995,9628.16,8108.3,4672
300828.SZ,0.0106724,222.257,3995.11,3945.22,6743
300023.SZ,0.130852,-1630.14,22297.5,19110.1,8562
002815.SZ,0.14327,42.4304,3712.18,3180.19,10781
002228.SZ,0.096136,-187.136,5484.62,4953.48,8190
300295.SZ,0.0750524,-48.0006,5621.96,5199.65,5879
002167.SZ,0.0552793,-57.2235,11092,10478.5,11497
000012.SZ,0.148784,565.074,18134.2,15419.4,16263
300165.SZ,0.0855531,-151.286,6987.96,6387.17,7112
300757.SZ,0.187659,-467.889,7900.78,6371.45,3810
300761.SZ,0.111439,-40.2395,2630.14,2336.82,6586
002939.SZ,0.167916,395.439,14216.9,11823.1,19811
002568.SZ,0.194154,-1912.74,27504.5,22037.1,23173
300281.SZ,0.0263168,-1115.47,9998.89,9577.3,7646
002646.SZ,0.157582,-249.359,4074.12,3423.06,5785
002024.SZ,0.24672,865.415,9508.21,7137.93,23106
000813.SZ,0.120837,-31.5495,3882.05,3412.85,7703
002124.SZ,0.182064,-160.459,29356.2,24010.8,27570
300617.SZ,0.223829,-116.249,25822.2,20041.4,9732
000783.SZ,0.162271,315.39,10903.7,9129.93,18962
002642.SZ,0.139075,-1778.05,11033.9,9216.61,9625
300503.SZ,0.208402,-475.745,12934.4,10220.3,9651
002833.SZ,0.271878,1013.64,23654.2,17153.6,10759
002943.SZ,0.168808,-553.011,18083.7,14995.2,7097
002877.SZ,0.0295449,-146.719,2728.06,2643.12,4808
002041.SZ,0.076031,-653.334,172615,159482,43710
002679.SZ,0.0234939,-223.02,15878.9,15499.9,8219
000869.SZ,0.166034,-2.78986,3101.91,2586.89,8716
000695.SZ,0.10915,-209.595,7347.22,6537.18,4839
002498.SZ,0.0717661,-207.87,6810.87,6319.71,16916
002107.SZ,0.201967,-812.339,7879.33,6249.55,13711
000608.SZ,0.0853976,180.427,9689.86,8854.56,3813
300081.SZ,0.152147,-80.1768,5871.03,4977.09,8021
000838.SZ,0.16993,-23.2727,6620.33,5495.23,4414
002669.SZ,0.24281,-12.4155,8686.04,6576.97,11091
002822.SZ,-0.136275,361.125,10244,11623.9,9167
002050.SZ,0.144679,463.525,23574.4,20157.3,28659
300206.SZ,0.227725,575.976,19436.3,14996.7,18971
000930.SZ,0.154686,966.76,42037,35508.2,30030
002025.SZ,0.173282,1866.94,61967.4,51084.3,19831
002448.SZ,0.124637,2209.73,33326.7,28878.5,14513
000836.SZ,0.142137,19.4638,6468.77,5549.28,8914
300655.SZ,0.0550906,45.7117,2901.18,2741.14,9394
300690.SZ,0.325484,1176.79,20908.8,14038.8,14491
300587.SZ,0.274422,434.051,23911.7,17336.9,10644
002328.SZ,0.0527582,446.896,8648.68,8173.71,10124
002316.SZ,0.0448445,-60.8041,3110.8,2970.73,6230
002801.SZ,-0.00449532,-49.4395,1959.15,1967.34,3964
000692.SZ,0.279311,-3.00974,10115.1,7289.82,3922
300838.SZ,-0.0420518,11.7053,1951.34,2033.37,6757
300026.SZ,0.102611,-105.736,6855.83,6151.66,14520
002383.SZ,0.16458,4.68504,11081.9,9258.04,15876
000987.SZ,0.108325,187.917,18576.8,16563.4,29097
002808.SZ,0.164939,752.299,22565.3,18798.6,10555
002650.SZ,0.105336,7.72762,12331.7,11032.7,10805
002523.SZ,0.128954,-332.103,5730.57,4969.66,4381
002315.SZ,0.265591,-2037.4,12834.6,9182.09,12506
002613.SZ,0.183975,-1948.59,19787.9,15957.7,16332
000619.SZ,0.208647,-1039.17,46384.7,36626.4,10648
002372.SZ,0.260598,344.334,41680.4,30814.3,20190
002541.SZ,0.161097,7111.1,104522,86178.7,28178
000988.SZ,0.144988,-269.921,8491.52,7256.37,15641
300096.SZ,0.0553305,-109.13,8582.97,8107.06,11154
000552.SZ,0.231258,-56.3588,3579.22,2750.98,4711
002177.SZ,0.132887,-66.7219,10953.5,9497.65,12980
300684.SZ,0.2576,508.128,17298.8,12827.4,12529
002032.SZ,0.31009,794.495,12880.2,8843.67,10251
300561.SZ,0.00180102,-149.534,4927.48,4916.15,9086
300649.SZ,0.135939,-159.86,2328.77,2006.77,4063
000505.SZ,0.156379,475.403,14774.8,12451.8,15214
000831.SZ,0.105688,-214.201,41206.3,36849.9,28658
300347.SZ,0.185413,1179.58,20482.1,16636.1,23444
002968.SZ,0.193783,-11.0806,13478.6,10866.6,5035
002446.SZ,0.132722,1336.68,18769.4,16194.3,18446
000800.SZ,0.230046,-537.508,14134.3,10871.4,19462
300549.SZ,0.0581486,-71.2022,4330.24,4077.15,3707
002129.SZ,0.111055,472.547,14887.6,13227.5,29417
002431.SZ,0.213955,-2.75952,12062.1,9481.33,10189
002002.SZ,0.328577,-2128.07,21675.6,14376.9,17224
000802.SZ,0.147494,-132.197,18511.2,15780,16481
300545.SZ,0.15551,12.728,9876.37,8340.48,8330
002116.SZ,0.235122,-398.955,3798.94,2879.7,4678
300204.SZ,0.198112,-329.19,6641.69,5314.09,7364
000796.SZ,0.074049,90.7271,68698.7,63611.3,21941
002572.SZ,0.160516,718.846,19557.2,16395.9,19654
300633.SZ,0.244484,492.403,11722.8,8836.86,9188
300140.SZ,0.0861595,794.314,28799.1,26280.8,15575
300628.SZ,0.18408,-978.164,11604.9,9417.25,15184
000889.SZ,0.112293,-276.166,12910.6,11454.4,10447
002637.SZ,0.198893,-1111.7,15662.3,12478,14314
000050.SZ,0.229873,181.099,18779.6,14461.5,20544
002738.SZ,0.361458,-127.082,7521.6,4801.33,6729
002322.SZ,0.3027,-711.473,13588.1,9442.95,11008
002912.SZ,0.14076,-148.526,7139.4,6133.01,13108
000819.SZ,0.155983,-99.6929,2878.67,2428.24,5933
300729.SZ,0.207351,-299.803,104830,83088.5,13680
300345.SZ,0.195208,-561.252,9971.76,7991.86,7605
000078.SZ,0.141967,-1004.32,13187.7,11273,20357
300168.SZ,0.193972,1311.94,13803.1,11036.7,15600
000952.SZ,0.0553774,-62.1989,1868.39,1764.29,5774
159915.SZ,-0.375925,-32.6031,7710.11,10608.5,37175
002224.SZ,0.172843,-458.329,6583.14,5426.83,9410
300412.SZ,0.250535,290.124,11061.7,8280.66,6505
000776.SZ,0.179547,69.4478,5994.97,4918.4,21064
000705.SZ,0.0767155,-175.8,5207.87,4803.19,5526
300069.SZ,0.0724783,-672.077,12947.3,11902.7,3945
300009.SZ,0.226225,136.766,24629.6,19057.2,27287
300451.SZ,0.0997718,749.698,12430.8,11164.6,19522
300394.SZ,0.238587,1282.32,23689.4,17948.5,14079
300442.SZ,0.188095,-136.097,8429.74,6840.93,4664
300341.SZ,0.140298,-603.942,4408.09,3750.35,7979
300741.SZ,0.329015,1128,16968.3,11327.1,14639
002335.SZ,0.16043,-108.775,27992.7,23501.2,15670
300639.SZ,0.285144,-2181.6,48522.8,34540.5,23255
300493.SZ,0.133507,-207.496,5506.88,4767.88,9836
000540.SZ,0.201941,609.603,11872.7,9452.8,13282
002925.SZ,0.292755,1594.66,17615.6,12358.2,17920
300179.SZ,0.298103,783.656,10798.8,7528.85,8489
002222.SZ,0.202687,472.645,36144.6,28811.5,25170
002080.SZ,0.171862,1790.94,45630.6,37702.4,30853
002772.SZ,-0.00875907,-74.2573,4116.35,4151.78,8758
000652.SZ,0.107271,-681.087,6254.94,5555.72,14659
300117.SZ,0.271046,-332.028,9197.84,6690.29,5540
000627.SZ,0.244401,-606.09,11190.1,8432.46,12197
002948.SZ,0.112021,-68.4836,1605.31,1424.9,7204
002817.SZ,0.131645,109.797,2992.88,2596.92,5340
300034.SZ,-0.00294619,103343,2.68833e+08,2.68951e+08,15885
002519.SZ,0.166422,-126.372,78134.9,65130.9,20095
002014.SZ,0.267305,-181.721,20143.5,14757,12080
002357.SZ,0.0100016,277.277,17036.2,16857.8,9437
300416.SZ,0.10926,128.337,18625.1,16588.9,12427
002542.SZ,-0.0990501,-48.9121,4735.99,5204.66,6037
002008.SZ,0.101758,348.454,9888.15,8877.6,25079
300507.SZ,0.144489,227.121,7828.25,6691.86,8342
002074.SZ,0.17404,-1946.68,32387.7,26681,44738
300137.SZ,0.170362,420.682,17923.2,14858.9,13491
002118.SZ,0.303758,-128.766,9499.45,6612.81,10417
300166.SZ,0.110389,165.075,7413.99,6594.14,16899
002823.SZ,0.00865611,35.7427,4094.58,4058.89,5064
002765.SZ,0.141914,-1863.85,87544.2,74627.7,6050
300482.SZ,0.195074,-280.648,17221.6,13858.8,19071
002516.SZ,0.303105,113.296,14533.2,10127.1,9217
000702.SZ,0.248261,830.226,15246.8,11407.6,9591
002180.SZ,0.172421,637.151,14109.9,11662.2,22640
000570.SZ,0.127986,651.029,7746.6,6699.56,6649
002318.SZ,0.263647,285.601,9340.45,6872.82,11901
002376.SZ,0.249075,341.375,6419.27,4811.58,9925
300327.SZ,0.230456,-496.768,23186.7,17834.1,20868
000723.SZ,0.0877072,-388.051,5977.05,5445.77,19505
300746.SZ,0.206218,381.037,16381.2,12991.3,9771
002422.SZ,0.25598,-1016.64,9502.19,7029.12,18894
300276.SZ,0.138457,-311.537,4222.07,3626.24,7432
300225.SZ,0.185933,241.294,44610.1,36312.5,15174
002741.SZ,0.136241,-17.3568,8454.8,7302.89,11009
002126.SZ,0.230158,-1369.8,31172.9,23933.2,22217
300072.SZ,0.290687,-574.997,11105.8,7854.13,10052
000922.SZ,0.150811,352.898,5780.36,4887.66,5046
300502.SZ,0.180833,770.857,23958,19602.5,21082
002886.SZ,-0.00207329,528.303,3695.47,3677.26,10811
000950.SZ,0.121802,84.6058,7052.21,6192.61,9927
300169.SZ,0.0510361,-847.104,25574,24193.8,9076
002164.SZ,0.147229,125.462,14057.7,11986.7,10520
002460.SZ,0.150434,-545.352,29343.7,24923.2,41046
000503.SZ,0.207381,-574.02,5177.27,4079.22,10711
000516.SZ,0.0741515,148.949,26681.1,24701.7,19690
002806.SZ,0.142115,532.817,7742.08,6600.72,5927
300566.SZ,0.300201,767.282,28164.6,19675,11915
002866.SZ,0.0795451,-216.373,19050,17531.2,12432
002949.SZ,0.000296113,10032.7,2.26702e+07,2.26549e+07,11700
002686.SZ,0.147426,299.93,4819.59,4089.26,3874
002957.SZ,0.186907,-145.747,1919.73,1557.51,5058
002603.SZ,0.128905,-399.641,5179.22,4505.94,24603
300791.SZ,0.175025,-416.614,25174.4,20751.7,8627
300261.SZ,0.167821,-1484.05,14440.1,11897.5,15367
300495.SZ,0.120821,-316.291,2397.8,2098.39,9058
000063.SZ,0.0623129,-23.1945,24049.2,22550.6,67277
000975.SZ,0.179557,1295.98,31652,25925.6,31988
002444.SZ,0.304752,4927.37,69539.6,47760.1,28747
002298.SZ,0.112786,-820.14,11467.6,10141.4,18225
300324.SZ,0.246184,-156.04,10459.2,7882.87,12721
002078.SZ,0.223383,1895.96,36401.9,28142,21755
300723.SZ,0.119794,-135.977,11488.1,10110,8419
300713.SZ,0.189529,275.586,4060.76,3277.96,4673
002674.SZ,0.296659,433.176,12862.1,9024.01,5886
002799.SZ,0.144139,-976.681,11841,10070.2,12733
002033.SZ,0.0551453,10.2468,10093.5,9536.84,9792
300790.SZ,0.0194578,-108.206,2151.25,2107.33,5571
300022.SZ,-0.018687,618.989,11657.7,11842.9,11953
002533.SZ,0.25327,222.49,3886.1,2896.69,7140
300645.SZ,0.106437,-61.7842,3863.37,3451.56,5632
300762.SZ,0.309027,456.21,16863.7,11637.4,9589
002213.SZ,0.0239455,-613.22,4524.3,4337.74,4692
300831.SZ,0.0237119,423.339,4455.81,4332.68,10013
300183.SZ,0.188349,-566.658,17946.7,14549.9,15713
300428.SZ,0.27491,380.065,10047.7,7272.88,8298
002252.SZ,0.398419,-1621.17,21595.4,12928.1,24987
300172.SZ,0.106154,-142.1,2347.09,2094.1,4703
300356.SZ,0.0103998,-74.297,4127.99,4084.25,6719
002373.SZ,0.149999,-378.426,5894.36,5003.73,18784
300677.SZ,0.180608,1479.46,62536.9,51146,18642
300129.SZ,0.309818,1127.31,13980.5,9558.21,9649
002484.SZ,0.325817,2006.08,55508.2,37303.3,22728
000768.SZ,0.125383,-132.296,21060.1,18418.9,27670
300446.SZ,0.0837823,-80.8225,2409,2206.16,5950
000801.SZ,0.127181,16.1409,10480.3,9147.38,10594
000795.SZ,0.183092,-435.453,20917.2,17079.7,19827
000882.SZ,-0.110135,-90.7584,7084.87,7864.07,8383
300047.SZ,0.257083,-372.719,12678.4,9412.2,15272
000786.SZ,0.134366,708.545,13725,11860.9,21808
300284.SZ,0.0937054,143.766,4653.63,4215.81,10713
000593.SZ,0.0992643,270.005,28412.7,25582.8,6890
002263.SZ,-0.00314041,-23.0463,5317.57,5334.22,9263
300214.SZ,0.237726,173.638,6301.26,4800.4,7940
300569.SZ,0.185101,-197.176,5871.66,4781.3,9020
300771.SZ,0.119831,-53.5005,8894.96,7828.86,12386
002708.SZ,0.117818,-312.213,4843.57,4260.36,6853
300799.SZ,0.165458,-512.473,9781.42,8133.79,7503
300562.SZ,0.248873,250.46,9086.93,6819.44,7853
002046.SZ,0.0948304,-1134.69,30269.6,27345.7,21811
300094.SZ,0.166342,2018.52,90009.9,74811.1,15003
000767.SZ,0.166192,-78.8714,4958.73,4133.56,4857
300463.SZ,0.175542,-1189.88,37259.2,30655.5,18484
000835.SZ,-0.0633917,55.3789,2743.45,2916.18,2781
002707.SZ,0.101906,256.38,41264.9,37056.5,18238
300002.SZ,0.208065,341.659,15985.2,12654,17383
